0.666667	1235
0.666667	1438
0.666667	1440
0.666667	1456
0.666667	1559
0.666667	1632
0.666667	1653
0.666667	1666
0.666667	1822
0.666667	1828
0.666667	1999
0.666667	2001
0.666667	2072
0.666667	2130
0.666667	2225
0.666667	2274
0.666667	2479
0.666667	2702
0.666667	2710
0.666667	2757
0.666667	2905
0.666667	2907
0.666667	2968
0.666667	3049
0.666667	3073
0.666667	3075
0.666667	3267
0.666667	3284
0.666667	3425
0.666667	3502
0.666667	3504
0.666667	3529
0.666667	3626
0.666667	3815
0.666667	3828
0.666667	3950
0.666667	4324
0.666667	4594
0.666667	4627
0.666667	4703
0.666667	4726
0.666667	4760
0.666667	4803
0.666667	4907
0.666667	5357
0.666667	5438
0.666667	5518
0.666667	5539
0.666667	5715
0.666667	5877
0.666667	5890
0.666667	6182
0.666667	6191
0.666667	6213
0.666667	6384
0.666667	6491
0.666667	6508
0.666667	6565
0.666667	6714
0.666667	6810
0.666667	6972
0.666667	7005
0.666667	7073
0.666667	7132
0.666667	7382
0.666667	7384
0.666667	7423
0.666667	7493
0.666667	7620
0.666667	7671
0.666667	7708
0.666667	7926
0.666667	7971
0.666667	8059
0.666667	8193
0.666667	8318
0.666667	8453
0.666667	8550
0.666667	8734
0.666667	8982
0.666667	9064
0.666667	9254
0.666667	9309
0.666667	9372
0.666667	9377
0.666667	9400
0.666667	9480
0.666667	9543
0.666667	9586
0.666667	9627
0.666667	9732
0.666667	9733
0.666667	9991
0.666667	10055
0.666667	10157
0.666667	10164
0.666667	10187
0.666667	10232
0.666667	10304
0.666667	10611
0.666667	10630
0.666667	10828
0.666667	10960
0.666667	11634
0.666667	11676
0.666667	11787
0.666667	12271
0.666667	12285
0.666667	12309
0.666667	12465
0.666667	12711
0.666667	12731
0.666667	12904
0.666667	12990
0.666667	13132
0.666667	13220
0.666667	13351
0.666667	13428
0.666667	13452
0.666667	13737
0.666667	13834
0.666667	13954
0.666667	13991
0.666667	14397
0.666667	14413
0.666667	14848
0.666667	14911
0.666667	14917
0.666667	15059
0.666667	15126
0.666667	15576
0.666667	15727
0.666667	15804
0.666667	15824
0.666667	16474
0.666667	16813
0.666667	16881
0.666667	16938
0.666667	17109
0.666667	17349
0.666667	17463
0.666667	17521
0.666667	17906
0.666667	17942
0.666667	18120
0.666667	18122
0.666667	18132
0.666667	18304
0.666667	18589
0.666667	18655
0.666667	18729
0.666667	18828
0.666667	19100
0.666667	19241
0.666667	19249
0.666667	19390
0.666667	19532
0.666667	19560
0.666667	19619
0.666667	19708
0.666667	19844
0.666667	20627
0.666667	20653
0.666667	20684
0.666667	20706
0.666667	20788
0.666667	20793
0.666667	20823
0.673267	4999
0.673469	5983
0.676471	5658
0.676471	17080
0.677419	922
0.677419	6626
0.677419	14294
0.677596	19888
0.679245	16549
0.68	19757
0.680851	4405
0.681818	2105
0.681818	3124
0.681818	4422
0.681818	20658
0.682927	2410
0.684211	1121
0.684211	6947
0.684211	15140
0.684211	16888
0.684211	17374
0.684211	20245
0.685185	17345
0.685714	3464
0.685714	17915
0.6875	2388
0.6875	3139
0.6875	4848
0.6875	6202
0.6875	6836
0.6875	8434
0.6875	9525
0.6875	11382
0.6875	18630
0.6875	19709
0.689655	3100
0.692308	3436
0.692308	4439
0.692308	5700
0.692308	6951
0.692308	10162
0.692308	18305
0.692308	20886
0.692308	20965
0.693069	18379
0.694444	5103
0.695652	1756
0.695652	1760
0.695652	1787
0.695652	3708
0.697674	986
0.697674	2744
0.698413	18625
0.7	1949
0.7	3475
0.7	4028
0.7	4280
0.7	5919
0.7	6774
0.7	6824
0.7	8067
0.7	9604
0.7	11436
0.7	12661
0.7	13404
0.7	14819
0.7	15489
0.7	16344
0.7	17053
0.7	18897
0.7	19242
0.7	20010
0.705882	2031
0.705882	2050
0.705882	2059
0.705882	6165
0.705882	6501
0.705882	9930
0.705882	11018
0.705882	11284
0.705882	15559
0.705882	19545
0.708333	3700
0.710526	3728
0.710526	18069
0.711538	1270
0.711712	19966
0.714286	408
0.714286	425
0.714286	582
0.714286	636
0.714286	828
0.714286	1173
0.714286	1401
0.714286	1475
0.714286	2242
0.714286	2506
0.714286	2723
0.714286	2783
0.714286	3111
0.714286	3492
0.714286	3640
0.714286	3937
0.714286	4502
0.714286	5208
0.714286	5707
0.714286	6140
0.714286	6540
0.714286	7170
0.714286	7642
0.714286	7835
0.714286	8319
0.714286	9175
0.714286	9701
0.714286	10384
0.714286	10801
0.714286	10906
0.714286	11503
0.714286	11526
0.714286	11824
0.714286	12331
0.714286	12613
0.714286	12886
0.714286	12926
0.714286	13057
0.714286	13064
0.714286	13849
0.714286	14148
0.714286	14151
0.714286	14822
0.714286	14922
0.714286	15421
0.714286	16038
0.714286	16492
0.714286	16882
0.714286	18217
0.714286	18769
0.714286	19013
0.714286	20175
0.716312	19612
0.717391	19839
0.717949	8115
0.71875	1135
0.72	3433
0.72	18302
0.722222	3027
0.722222	8220
0.722222	8244
0.722222	9544
0.722222	10318
0.722222	13025
0.722222	14979
0.722222	18150
0.722222	20799
0.723404	1731
0.723404	9997
0.723404	18211
0.72619	17623
0.727273	1335
0.727273	1499
0.727273	1621
0.727273	1692
0.727273	2638
0.727273	5091
0.727273	5548
0.727273	5710
0.727273	5881
0.727273	6375
0.727273	7331
0.727273	7640
0.727273	8598
0.727273	9653
0.727273	9727
0.727273	11054
0.727273	11603
0.727273	13931
0.727273	15139
0.727273	15756
0.727273	17166
0.727273	17381
0.727273	20839
0.728261	4103
0.73	4794
0.730769	16936
0.730769	18028
0.730769	18192
0.731707	19800
0.733333	3627
0.733333	5324
0.733333	6061
0.733333	6289
0.733333	7302
0.733333	14285
0.733333	14811
0.733333	20784
0.734694	2559
0.734694	3127
0.734807	20950
0.734884	5603
0.735294	19928
0.736486	19821
0.736842	1540
0.736842	4790
0.73913	977
0.73913	9429
0.73913	10959
0.73913	13808
0.740741	4659
0.740741	9488
0.741935	1586
0.74359	2026
0.75	234
0.75	297
0.75	314
0.75	318
0.75	323
0.75	350
0.75	417
0.75	418
0.75	567
0.75	632
0.75	771
0.75	800
0.75	955
0.75	971
0.75	997
0.75	999
0.75	1103
0.75	1114
0.75	1130
0.75	1136
0.75	1183
0.75	1238
0.75	1269
0.75	1292
0.75	1331
0.75	1354
0.75	1368
0.75	1403
0.75	1528
0.75	1588
0.75	1624
0.75	1664
0.75	1884
0.75	2030
0.75	2092
0.75	2099
0.75	2136
0.75	2178
0.75	2179
0.75	2237
0.75	2297
0.75	2328
0.75	2331
0.75	2369
0.75	2617
0.75	2683
0.75	2825
0.75	3009
0.75	3063
0.75	3093
0.75	3133
0.75	3134
0.75	3242
0.75	3320
0.75	3645
0.75	3658
0.75	3706
0.75	3727
0.75	3762
0.75	3909
0.75	3955
0.75	3974
0.75	3977
0.75	3999
0.75	4008
0.75	4042
0.75	4315
0.75	4338
0.75	4365
0.75	4386
0.75	4546
0.75	4603
0.75	4641
0.75	4675
0.75	4708
0.75	4735
0.75	4776
0.75	4978
0.75	5399
0.75	5498
0.75	5537
0.75	5553
0.75	5876
0.75	5962
0.75	6051
0.75	6150
0.75	6751
0.75	6841
0.75	7009
0.75	7418
0.75	7487
0.75	7652
0.75	7674
0.75	7769
0.75	7891
0.75	8016
0.75	8094
0.75	8334
0.75	8595
0.75	8654
0.75	8659
0.75	8872
0.75	9080
0.75	9744
0.75	9996
0.75	10284
0.75	10309
0.75	10448
0.75	10678
0.75	10798
0.75	10931
0.75	11349
0.75	11360
0.75	11581
0.75	11623
0.75	11905
0.75	12136
0.75	12148
0.75	12172
0.75	12217
0.75	12222
0.75	12371
0.75	12415
0.75	12638
0.75	12646
0.75	12981
0.75	13255
0.75	13256
0.75	13412
0.75	13424
0.75	13880
0.75	14015
0.75	14353
0.75	14385
0.75	14565
0.75	14825
0.75	15141
0.75	15586
0.75	15763
0.75	16313
0.75	16753
0.75	16910
0.75	16968
0.75	16973
0.75	17000
0.75	17518
0.75	17711
0.75	17858
0.75	17909
0.75	18181
0.75	18359
0.75	18360
0.75	18430
0.75	18527
0.75	18614
0.75	18752
0.75	18772
0.75	19147
0.75	19691
0.75	19825
0.75	19826
0.75	19860
0.75	19881
0.75	19899
0.75	20131
0.75	20203
0.75	20451
0.75	20742
0.75	20813
0.75	20975
0.753623	20004
0.754098	19040
0.754386	19579
0.755556	930
0.756677	20115
0.756757	18481
0.758389	20860
0.758621	2101
0.758621	7496
0.758621	19065
0.76	3478
0.76	4188
0.76	5601
0.76	19156
0.761905	2039
0.761905	2199
0.761905	2221
0.761905	2669
0.761905	2963
0.761905	3994
0.761905	6080
0.761905	6255
0.761905	14673
0.761905	20124
0.763333	18613
0.763636	3468
0.763889	19477
0.764045	20117
0.764706	1466
0.764706	2670
0.764706	4514
0.764706	6151
0.764706	6809
0.764706	6957
0.764706	12013
0.764706	12336
0.764706	17455
0.764706	20199
0.765432	15252
0.766667	4959
0.766667	6122
0.766667	11339
0.766667	14884
0.767068	20504
0.769231	237
0.769231	1249
0.769231	1598
0.769231	1676
0.769231	2128
0.769231	2408
0.769231	2640
0.769231	2657
0.769231	2719
0.769231	2794
0.769231	2896
0.769231	2943
0.769231	3099
0.769231	3105
0.769231	4558
0.769231	5408
0.769231	5882
0.769231	7984
0.769231	10339
0.769231	13752
0.769231	16489
0.769231	16782
0.769231	16814
0.769231	18336
0.769231	20386
0.769231	20842
0.77193	5797
0.772152	8703
0.772727	1179
0.772727	10697
0.772727	16883
0.772727	17044
0.772727	18199
0.772727	20948
0.773585	16494
0.774194	1493
0.774194	5907
0.774194	8778
0.774194	19572
0.775	3358
0.775	11337
0.775281	1699
0.776	3723
0.776296	20144
0.776316	3943
0.777778	604
0.777778	619
0.777778	994
0.777778	1186
0.777778	1251
0.777778	1318
0.777778	1895
0.777778	1919
0.777778	2275
0.777778	2376
0.777778	2684
0.777778	3178
0.777778	3730
0.777778	4273
0.777778	4552
0.777778	4576
0.777778	4596
0.777778	6273
0.777778	6516
0.777778	6633
0.777778	6709
0.777778	7161
0.777778	7167
0.777778	7319
0.777778	7799
0.777778	7847
0.777778	8512
0.777778	8896
0.777778	8932
0.777778	9138
0.777778	9629
0.777778	11450
0.777778	11694
0.777778	11877
0.777778	12411
0.777778	12495
0.777778	14709
0.777778	15450
0.777778	15688
0.777778	16115
0.777778	17445
0.777778	18193
0.777778	18198
0.777778	18347
0.777778	19467
0.777778	19617
0.777778	19682
0.777778	19843
0.777778	20159
0.777778	20628
0.777778	20747
0.777778	20877
0.78	18048
0.780488	1881
0.780488	19831
0.780679	19987
0.78125	1120
0.78125	2075
0.78125	2411
0.78125	15974
0.78125	19349
0.78125	20367
0.781513	10167
0.781915	20255
0.782609	2122
0.782609	2677
0.782609	9210
0.782609	9873
0.782609	14249
0.783333	7042
0.783784	2882
0.783784	3388
0.783784	4474
0.783784	7253
0.783784	7468
0.784091	18592
0.785714	774
0.785714	1379
0.785714	1418
0.785714	2022
0.785714	2557
0.785714	2827
0.785714	3116
0.785714	3129
0.785714	3477
0.785714	4011
0.785714	6077
0.785714	6282
0.785714	6948
0.785714	7689
0.785714	10758
0.785714	11928
0.785714	15843
0.785714	16172
0.785714	16368
0.785714	19172
0.785714	19294
0.785714	20379
0.785714	20638
0.785714	20651
0.785714	20652
0.785714	20869
0.785714	20882
0.786517	19029
0.786885	2921
0.787234	2419
0.787879	10926
0.787879	18249
0.787879	20173
0.788462	2131
0.788462	19589
0.789116	5232
0.789474	590
0.789474	1622
0.789474	3472
0.789474	3832
0.789474	4918
0.789474	4943
0.789474	4977
0.789474	6174
0.789474	6381
0.789474	8629
0.789474	10326
0.789474	17191
0.789474	18626
0.789474	18790
0.789474	19357
0.789474	20798
0.789668	17297
0.789757	19520
0.789969	19937
0.790323	17994
0.790576	17579
0.790698	3642
0.791574	20500
0.791667	1948
0.791667	2663
0.791667	3558
0.791667	3975
0.791667	4937
0.791667	7201
0.791667	14840
0.791667	17039
0.791667	17355
0.791667	17890
0.791667	18914
0.791667	18970
0.791667	19603
0.791667	20237
0.791667	20297
0.792517	4224
0.793103	1053
0.793103	5244
0.793103	5914
0.793103	6788
0.793103	19529
0.793249	19925
0.794118	19666
0.795455	18882
0.795918	2521
0.795918	2636
0.796296	17943
0.796296	18134
0.796296	20836
0.796482	19889
0.796992	19618
0.79798	6642
0.8	264
0.8	416
0.8	456
0.8	459
0.8	584
0.8	637
0.8	651
0.8	776
0.8	778
0.8	779
0.8	807
0.8	830
0.8	880
0.8	967
0.8	1005
0.8	1048
0.8	1093
0.8	1105
0.8	1109
0.8	1170
0.8	1181
0.8	1250
0.8	1304
0.8	1309
0.8	1312
0.8	1313
0.8	1343
0.8	1442
0.8	1457
0.8	1490
0.8	1565
0.8	1578
0.8	1596
0.8	1662
0.8	1706
0.8	1710
0.8	1964
0.8	2042
0.8	2174
0.8	2243
0.8	2259
0.8	2307
0.8	2308
0.8	2324
0.8	2326
0.8	2406
0.8	2482
0.8	2615
0.8	2631
0.8	2716
0.8	2781
0.8	2826
0.8	2878
0.8	2967
0.8	3006
0.8	3031
0.8	3034
0.8	3054
0.8	3086
0.8	3145
0.8	3263
0.8	3350
0.8	3498
0.8	3550
0.8	3702
0.8	3767
0.8	3771
0.8	3934
0.8	4137
0.8	4161
0.8	4533
0.8	4570
0.8	4616
0.8	4788
0.8	4967
0.8	4986
0.8	5009
0.8	5111
0.8	5308
0.8	5370
0.8	5489
0.8	5791
0.8	5803
0.8	5832
0.8	6008
0.8	6013
0.8	6407
0.8	6598
0.8	6615
0.8	6701
0.8	6878
0.8	6993
0.8	7038
0.8	7065
0.8	7352
0.8	7877
0.8	7886
0.8	7977
0.8	8022
0.8	8118
0.8	8162
0.8	8184
0.8	8243
0.8	8384
0.8	8411
0.8	8470
0.8	8477
0.8	8513
0.8	8578
0.8	8585
0.8	8709
0.8	8783
0.8	8877
0.8	9602
0.8	9641
0.8	9680
0.8	9915
0.8	9964
0.8	10045
0.8	10096
0.8	10102
0.8	10221
0.8	10302
0.8	10308
0.8	10375
0.8	10993
0.8	11034
0.8	11161
0.8	11376
0.8	11608
0.8	11692
0.8	11784
0.8	11852
0.8	11910
0.8	11969
0.8	12062
0.8	12243
0.8	12250
0.8	12701
0.8	12705
0.8	12751
0.8	12821
0.8	13105
0.8	13173
0.8	13209
0.8	13263
0.8	13283
0.8	13363
0.8	13419
0.8	13478
0.8	13750
0.8	13879
0.8	13914
0.8	13935
0.8	14111
0.8	14147
0.8	14398
0.8	14666
0.8	14804
0.8	14842
0.8	14851
0.8	14883
0.8	15020
0.8	15128
0.8	15403
0.8	15446
0.8	15544
0.8	15823
0.8	15897
0.8	15902
0.8	15904
0.8	15907
0.8	15931
0.8	16592
0.8	16892
0.8	17117
0.8	17283
0.8	17327
0.8	17342
0.8	17362
0.8	17382
0.8	17885
0.8	18062
0.8	18064
0.8	18071
0.8	18072
0.8	18129
0.8	18521
0.8	18643
0.8	19279
0.8	19297
0.8	19458
0.8	19565
0.8	19630
0.8	19711
0.8	19834
0.8	19896
0.8	20198
0.8	20261
0.8	20280
0.8	20333
0.8	20400
0.8	20401
0.8	20801
0.8	20811
0.8	20835
0.8	20973
0.80102	18972
0.802083	19463
0.802632	20846
0.80303	16135
0.803279	19809
0.803279	20353
0.803922	6082
0.804124	17576
0.804348	6691
0.804598	19588
0.804878	4237
0.804878	14533
0.805556	18609
0.805755	5228
0.80597	2632
0.806452	2616
0.806452	6742
0.806452	15370
0.80663	20555
0.807018	2213
0.807018	2740
0.807692	2565
0.807692	17250
0.807692	20405
0.808	16642
0.808	19384
0.808219	17386
0.808511	14232
0.808824	20833
0.808989	5856
0.809524	760
0.809524	10458
0.809524	11550
0.809524	14838
0.809524	15324
0.809524	16652
0.809524	17549
0.809524	19695
0.809783	15984
0.81	4383
0.810585	3920
0.810811	5543
0.810811	6286
0.810811	10919
0.811024	2859
0.811024	4106
0.811765	20381
0.811828	6361
0.81203	5688
0.8125	1177
0.8125	1492
0.8125	1515
0.8125	1572
0.8125	1600
0.8125	1819
0.8125	2055
0.8125	2389
0.8125	3023
0.8125	3481
0.8125	3881
0.8125	4243
0.8125	4299
0.8125	5701
0.8125	5742
0.8125	5947
0.8125	6932
0.8125	8773
0.8125	10059
0.8125	10111
0.8125	11336
0.8125	13153
0.8125	16318
0.8125	16806
0.8125	17097
0.8125	19301
0.8125	19434
0.8125	19910
0.8125	20137
0.8125	20624
0.8125	20883
0.813008	2730
0.813084	3022
0.813187	5194
0.813559	4257
0.813953	5976
0.813953	18073
0.814208	17838
0.814815	1567
0.814815	1635
0.814815	3128
0.814815	8165
0.814815	9591
0.814815	12315
0.814815	16978
0.814815	18708
0.814815	19148
0.814815	20796
0.815029	3025
0.815385	6409
0.815789	1570
0.815789	2850
0.815789	10442
0.815789	18482
0.815789	18829
0.816667	10523
0.816667	19364
0.818182	806
0.818182	1067
0.818182	1282
0.818182	1687
0.818182	2014
0.818182	2057
0.818182	2777
0.818182	2816
0.818182	3655
0.818182	4001
0.818182	4357
0.818182	4886
0.818182	5735
0.818182	6356
0.818182	6436
0.818182	6660
0.818182	7347
0.818182	7885
0.818182	8152
0.818182	8230
0.818182	9124
0.818182	10057
0.818182	10083
0.818182	10338
0.818182	10493
0.818182	10739
0.818182	10813
0.818182	11246
0.818182	12205
0.818182	12685
0.818182	14676
0.818182	15096
0.818182	15422
0.818182	15877
0.818182	15942
0.818182	16837
0.818182	17028
0.818182	17158
0.818182	17204
0.818182	17340
0.818182	18358
0.818182	18413
0.818182	18477
0.818182	19670
0.818182	20336
0.818182	20625
0.818182	20635
0.818182	20864
0.819444	8966
0.82	11243
0.820144	20634
0.820513	1392
0.820513	1607
0.820513	5248
0.820513	10254
0.820513	14415
0.820513	16522
0.820513	19338
0.820896	5371
0.821429	1551
0.821429	1936
0.821429	2187
0.821429	2664
0.821429	3259
0.821429	3488
0.821429	8729
0.821918	2837
0.822222	12452
0.822222	19397
0.822222	20276
0.822785	20030
0.823529	438
0.823529	738
0.823529	963
0.823529	2069
0.823529	2148
0.823529	2360
0.823529	2697
0.823529	3053
0.823529	3071
0.823529	3212
0.823529	3583
0.823529	5105
0.823529	5329
0.823529	5444
0.823529	7419
0.823529	8372
0.823529	8810
0.823529	9100
0.823529	9259
0.823529	10333
0.823529	12266
0.823529	14275
0.823529	16250
0.823529	18147
0.823529	18345
0.823529	20330
0.824047	19510
0.824561	19784
0.825	4104
0.825	20161
0.825397	10191
0.825397	17670
0.825641	2604
0.826087	839
0.826087	901
0.826087	1634
0.826087	2053
0.826087	2446
0.826087	2543
0.826087	3693
0.826087	3736
0.826087	3871
0.826087	5375
0.826087	7018
0.826087	10081
0.826087	18001
0.826087	18332
0.826087	18811
0.826087	20840
0.826667	19183
0.826923	7002
0.826923	13130
0.827586	509
0.827586	2659
0.827586	3149
0.827586	3628
0.827586	3865
0.827586	19805
0.827586	20177
0.827586	20442
0.828025	4330
0.828125	20051
0.828571	1293
0.828571	1749
0.828571	2036
0.828571	2049
0.828571	5480
0.828571	6554
0.828571	10196
0.828571	11471
0.828571	11606
0.828571	18214
0.828735	19919
0.828947	5693
0.829268	9182
0.829268	10690
0.829268	13325
0.829268	17840
0.829268	19902
0.82967	20363
0.829787	841
0.829787	6826
0.830189	2806
